YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,RH2M,PRECTOTCORR,WS10M,datetime
2021,1,13,12,793.47,446.9,273.66,32.36,51.96,0.01,0.96,2021-01-13 12:00:00
2021,1,13,13,763.08,385.0,357.34,32.36,51.4,0.02,1.31,2021-01-13 13:00:00
2021,1,13,14,631.33,384.44,291.75,31.99,53.05,0.03,1.72,2021-01-13 14:00:00
2021,1,13,15,478.12,397.52,197.94,31.43,56.01,0.05,2.08,2021-01-13 15:00:00
2021,1,13,16,277.52,255.99,157.59,29.88,65.05,0.04,2.3,2021-01-13 16:00:00
2021,1,13,17,102.72,89.19,78.84,27.76,77.47,0.05,2.52,2021-01-13 17:00:00
2021,1,13,18,5.12,0.7,9.61,26.0,86.68,0.04,2.64,2021-01-13 18:00:00
2021,1,13,19,0.0,0.0,0.0,25.36,90.7,0.05,2.49,2021-01-13 19:00:00
2021,1,13,20,0.0,0.0,0.0,24.95,93.22,0.04,2.16,2021-01-13 20:00:00
2021,1,13,21,0.0,0.0,0.0,24.64,94.83,0.04,1.92,2021-01-13 21:00:00
2021,1,13,22,0.0,0.0,0.0,24.38,96.2,0.05,1.77,2021-01-13 22:00:00
2021,1,13,23,0.0,0.0,0.0,24.12,97.47,0.04,1.61,2021-01-13 23:00:00
2021,1,14,0,0.0,0.0,0.0,23.92,98.37,0.04,1.52,2021-01-14 00:00:00
2021,1,14,1,0.0,0.0,0.0,23.78,98.76,0.04,1.47,2021-01-14 01:00:00
2021,1,14,2,0.0,0.0,0.0,23.7,98.77,0.03,1.41,2021-01-14 02:00:00
2021,1,14,3,0.0,0.0,0.0,23.62,98.93,0.03,1.33,2021-01-14 03:00:00
2021,1,14,4,0.0,0.0,0.0,23.55,99.05,0.03,1.2,2021-01-14 04:00:00
2021,1,14,5,0.0,0.0,0.0,23.41,99.16,0.03,1.04,2021-01-14 05:00:00
2021,1,14,6,4.4,0.0,7.37,23.47,98.41,0.03,0.99,2021-01-14 06:00:00
2021,1,14,7,102.53,133.35,74.87,25.34,91.02,0.03,1.04,2021-01-14 07:00:00
2021,1,14,8,284.27,320.45,140.98,27.19,79.41,0.02,1.18,2021-01-14 08:00:00
2021,1,14,9,479.33,419.89,175.32,28.87,70.34,0.02,1.25,2021-01-14 09:00:00
2021,1,14,10,653.15,530.46,210.51,30.28,63.29,0.03,1.31,2021-01-14 10:00:00
2021,1,14,11,766.35,423.73,317.65,31.33,58.3,0.03,1.35,2021-01-14 11:00:00
2021,1,14,12,751.53,422.8,290.63,31.98,55.41,0.03,1.42,2021-01-14 12:00:00
2021,1,14,13,700.65,403.17,265.23,31.95,54.71,0.02,1.56,2021-01-14 13:00:00
2021,1,14,14,623.65,349.41,291.45,31.67,55.33,0.03,1.73,2021-01-14 14:00:00
2021,1,14,15,443.12,333.45,219.78,31.14,58.18,0.04,1.89,2021-01-14 15:00:00
2021,1,14,16,256.2,239.35,126.33,29.82,66.04,0.04,1.97,2021-01-14 16:00:00
2021,1,14,17,92.05,56.95,76.73,27.81,77.82,0.03,2.13,2021-01-14 17:00:00
2021,1,14,18,4.65,0.0,7.95,25.93,87.48,0.02,2.27,2021-01-14 18:00:00
2021,1,14,19,0.0,0.0,0.0,25.34,90.53,0.02,2.32,2021-01-14 19:00:00
2021,1,14,20,0.0,0.0,0.0,24.97,92.93,0.02,1.99,2021-01-14 20:00:00
2021,1,14,21,0.0,0.0,0.0,24.64,94.99,0.02,1.71,2021-01-14 21:00:00
2021,1,14,22,0.0,0.0,0.0,24.31,96.82,0.02,1.44,2021-01-14 22:00:00
2021,1,14,23,0.0,0.0,0.0,24.07,97.66,0.02,1.34,2021-01-14 23:00:00
2021,1,15,0,0.0,0.0,0.0,23.82,98.18,0.02,1.31,2021-01-15 00:00:00
2021,1,15,1,0.0,0.0,0.0,23.58,98.46,0.02,1.22,2021-01-15 01:00:00
2021,1,15,2,0.0,0.0,0.0,23.53,97.7,0.02,1.22,2021-01-15 02:00:00
2021,1,15,3,0.0,0.0,0.0,23.73,95.63,0.02,0.95,2021-01-15 03:00:00
2021,1,15,4,0.0,0.0,0.0,23.94,93.66,0.02,0.45,2021-01-15 04:00:00
2021,1,15,5,0.0,0.0,0.0,24.02,92.26,0.02,0.14,2021-01-15 05:00:00
2021,1,15,6,4.35,0.0,6.98,24.04,91.79,0.03,0.41,2021-01-15 06:00:00
2021,1,15,7,104.05,86.92,81.07,25.21,89.88,0.02,0.5,2021-01-15 07:00:00
2021,1,15,8,315.65,309.38,187.07,26.63,79.34,0.02,0.16,2021-01-15 08:00:00
2021,1,15,9,543.5,512.48,195.58,28.08,71.88,0.03,0.06,2021-01-15 09:00:00
2021,1,15,10,703.42,483.96,291.85,29.36,64.93,0.01,0.2,2021-01-15 10:00:00
2021,1,15,11,818.15,523.12,298.36,30.51,58.93,0.01,0.27,2021-01-15 11:00:00
2021,1,15,12,783.97,424.6,346.83,31.34,54.88,0.01,0.3,2021-01-15 12:00:00
2021,1,15,13,748.95,371.84,333.68,31.75,52.39,0.0,0.36,2021-01-15 13:00:00
2021,1,15,14,628.22,402.89,259.08,31.72,51.96,0.01,0.6,2021-01-15 14:00:00
2021,1,15,15,476.55,390.19,208.83,31.34,54.44,0.01,0.94,2021-01-15 15:00:00
2021,1,15,16,277.85,265.11,156.65,31.04,59.88,0.01,1.13,2021-01-15 16:00:00
2021,1,15,17,103.55,88.71,79.87,29.19,70.7,0.01,1.32,2021-01-15 17:00:00
2021,1,15,18,5.35,0.0,6.84,26.13,86.76,0.01,1.74,2021-01-15 18:00:00
2021,1,15,19,0.0,0.0,0.0,25.3,89.1,0.01,2.03,2021-01-15 19:00:00
2021,1,15,20,0.0,0.0,0.0,24.98,91.47,0.01,2.12,2021-01-15 20:00:00
2021,1,15,21,0.0,0.0,0.0,24.62,94.45,0.01,1.9,2021-01-15 21:00:00
2021,1,15,22,0.0,0.0,0.0,24.32,96.62,0.01,1.59,2021-01-15 22:00:00
2021,1,15,23,0.0,0.0,0.0,24.01,98.31,0.01,1.31,2021-01-15 23:00:00
2021,1,16,0,0.0,0.0,0.0,23.84,98.84,0.01,1.22,2021-01-16 00:00:00
2021,1,16,1,0.0,0.0,0.0,23.71,99.07,0.0,1.1,2021-01-16 01:00:00
2021,1,16,2,0.0,0.0,0.0,23.65,98.58,0.0,1.12,2021-01-16 02:00:00
2021,1,16,3,0.0,0.0,0.0,23.68,97.66,0.0,1.09,2021-01-16 03:00:00
2021,1,16,4,0.0,0.0,0.0,23.75,96.65,0.0,0.92,2021-01-16 04:00:00
2021,1,16,5,0.0,0.0,0.0,23.73,96.17,0.0,0.77,2021-01-16 05:00:00
2021,1,16,6,3.92,0.0,6.3,23.68,96.13,0.0,0.74,2021-01-16 06:00:00
2021,1,16,7,92.72,64.94,78.44,25.0,92.05,0.0,0.69,2021-01-16 07:00:00
2021,1,16,8,287.58,282.33,169.66,26.64,81.91,0.0,0.77,2021-01-16 08:00:00
2021,1,16,9,475.15,365.35,234.28,28.51,71.96,0.0,0.67,2021-01-16 09:00:00
2021,1,16,10,629.22,421.14,264.19,30.12,63.1,0.0,0.4,2021-01-16 10:00:00
2021,1,16,11,700.17,340.84,355.82,31.45,56.71,0.0,0.3,2021-01-16 11:00:00
2021,1,16,12,737.1,363.99,329.59,32.36,52.62,0.0,0.31,2021-01-16 12:00:00
2021,1,16,13,643.53,353.83,266.17,32.59,51.08,0.0,0.42,2021-01-16 13:00:00
2021,1,16,14,559.83,426.81,204.07,32.27,52.14,0.0,0.81,2021-01-16 14:00:00
2021,1,16,15,401.27,253.23,218.48,31.56,56.2,0.0,1.22,2021-01-16 15:00:00
2021,1,16,16,257.02,138.62,192.7,30.48,65.46,0.0,1.42,2021-01-16 16:00:00
2021,1,16,17,94.57,24.67,78.14,28.56,76.57,0.0,1.64,2021-01-16 17:00:00
2021,1,16,18,5.35,0.0,7.54,26.31,88.13,0.0,1.75,2021-01-16 18:00:00
2021,1,16,19,0.0,0.0,0.0,25.56,90.9,0.0,1.88,2021-01-16 19:00:00
2021,1,16,20,0.0,0.0,0.0,25.11,93.47,0.0,1.76,2021-01-16 20:00:00
2021,1,16,21,0.0,0.0,0.0,24.72,95.7,0.0,1.57,2021-01-16 21:00:00
2021,1,16,22,0.0,0.0,0.0,24.39,97.03,0.0,1.38,2021-01-16 22:00:00
2021,1,16,23,0.0,0.0,0.0,24.19,97.23,0.0,1.15,2021-01-16 23:00:00
2021,1,17,0,0.0,0.0,0.0,24.4,94.64,0.0,0.88,2021-01-17 00:00:00
2021,1,17,1,0.0,0.0,0.0,24.63,92.17,0.0,0.41,2021-01-17 01:00:00
2021,1,17,2,0.0,0.0,0.0,24.65,90.67,0.0,0.09,2021-01-17 02:00:00
2021,1,17,3,0.0,0.0,0.0,24.53,90.21,0.0,0.38,2021-01-17 03:00:00
2021,1,17,4,0.0,0.0,0.0,24.31,90.51,0.0,0.58,2021-01-17 04:00:00
2021,1,17,5,0.0,0.0,0.0,24.1,91.08,0.0,0.64,2021-01-17 05:00:00
2021,1,17,6,3.95,0.0,6.16,23.97,91.69,0.0,0.69,2021-01-17 06:00:00
2021,1,17,7,87.38,39.17,76.6,25.18,89.79,0.0,0.63,2021-01-17 07:00:00
2021,1,17,8,241.12,168.63,169.98,27.0,78.27,0.0,0.4,2021-01-17 08:00:00
2021,1,17,9,409.4,236.28,226.16,28.87,69.16,0.0,0.2,2021-01-17 09:00:00
2021,1,17,10,632.05,310.54,331.74,30.51,61.2,0.0,0.08,2021-01-17 10:00:00
2021,1,17,11,712.65,373.58,323.99,31.91,54.64,0.0,0.11,2021-01-17 11:00:00
2021,1,17,12,747.47,409.82,291.89,32.84,50.6,0.0,0.17,2021-01-17 12:00:00
2021,1,17,13,737.05,366.36,312.08,32.92,49.45,0.0,0.35,2021-01-17 13:00:00
2021,1,17,14,626.55,441.8,230.34,32.59,50.75,0.0,0.75,2021-01-17 14:00:00
2021,1,17,15,468.5,312.31,234.41,31.95,54.58,0.0,1.2,2021-01-17 15:00:00
2021,1,17,16,281.42,240.14,160.97,31.02,63.28,0.0,1.53,2021-01-17 16:00:00
2021,1,17,17,104.2,76.65,78.78,28.68,75.84,0.0,1.75,2021-01-17 17:00:00
2021,1,17,18,5.7,0.0,6.99,26.3,86.7,0.0,2.03,2021-01-17 18:00:00
2021,1,17,19,0.0,0.0,0.0,25.67,88.97,0.0,2.3,2021-01-17 19:00:00
2021,1,17,20,0.0,0.0,0.0,25.2,92.66,0.0,2.08,2021-01-17 20:00:00
2021,1,17,21,0.0,0.0,0.0,24.8,95.55,0.0,1.79,2021-01-17 21:00:00
2021,1,17,22,0.0,0.0,0.0,24.46,97.37,0.0,1.51,2021-01-17 22:00:00
2021,1,17,23,0.0,0.0,0.0,24.22,98.09,0.0,1.4,2021-01-17 23:00:00
2021,1,18,0,0.0,0.0,0.0,24.07,98.16,0.0,1.37,2021-01-18 00:00:00
2021,1,18,1,0.0,0.0,0.0,23.99,97.78,0.0,1.28,2021-01-18 01:00:00
2021,1,18,2,0.0,0.0,0.0,24.1,96.11,0.0,1.28,2021-01-18 02:00:00
2021,1,18,3,0.0,0.0,0.0,24.37,93.73,0.0,1.0,2021-01-18 03:00:00
2021,1,18,4,0.0,0.0,0.0,24.66,91.28,0.0,0.51,2021-01-18 04:00:00
2021,1,18,5,0.0,0.0,0.0,24.73,90.08,0.0,0.08,2021-01-18 05:00:00
2021,1,18,6,4.07,0.0,8.57,24.66,90.09,0.0,0.27,2021-01-18 06:00:00
2021,1,18,7,104.4,93.26,80.97,25.76,90.41,0.0,0.27,2021-01-18 07:00:00
2021,1,18,8,307.27,314.62,173.28,27.54,77.3,0.0,0.39,2021-01-18 08:00:00
2021,1,18,9,526.42,473.06,231.47,29.12,68.65,0.0,0.68,2021-01-18 09:00:00
2021,1,18,10,665.35,461.92,256.46,30.6,62.41,0.0,0.79,2021-01-18 10:00:00
2021,1,18,11,799.22,512.75,292.6,31.69,58.31,0.0,0.82,2021-01-18 11:00:00
2021,1,18,12,813.62,520.61,311.02,32.41,55.26,0.0,0.91,2021-01-18 12:00:00
2021,1,18,13,775.5,478.71,296.06,32.72,53.43,0.0,1.03,2021-01-18 13:00:00
2021,1,18,14,653.3,418.93,268.89,32.6,53.35,0.0,1.19,2021-01-18 14:00:00
2021,1,18,15,486.83,427.08,192.79,32.09,55.64,0.0,1.4,2021-01-18 15:00:00
2021,1,18,16,287.15,328.63,133.85,30.78,63.87,0.0,1.74,2021-01-18 16:00:00
2021,1,18,17,108.93,142.03,72.24,28.62,76.08,0.0,2.17,2021-01-18 17:00:00
2021,1,18,18,5.85,0.65,7.98,26.6,85.0,0.0,2.56,2021-01-18 18:00:00
2021,1,18,19,0.0,0.0,0.0,25.94,88.65,0.0,2.65,2021-01-18 19:00:00
2021,1,18,20,0.0,0.0,0.0,25.43,92.33,0.0,2.23,2021-01-18 20:00:00
2021,1,18,21,0.0,0.0,0.0,25.02,94.76,0.0,1.83,2021-01-18 21:00:00
2021,1,18,22,0.0,0.0,0.0,24.6,96.97,0.0,1.47,2021-01-18 22:00:00
2021,1,18,23,0.0,0.0,0.0,24.36,97.8,0.0,1.39,2021-01-18 23:00:00
2021,1,19,0,0.0,0.0,0.0,24.19,98.16,0.0,1.24,2021-01-19 00:00:00
2021,1,19,1,0.0,0.0,0.0,24.23,97.14,0.0,1.27,2021-01-19 01:00:00
2021,1,19,2,0.0,0.0,0.0,24.34,95.74,0.0,1.09,2021-01-19 02:00:00
2021,1,19,3,0.0,0.0,0.0,24.44,94.45,0.0,0.89,2021-01-19 03:00:00
2021,1,19,4,0.0,0.0,0.0,24.61,92.7,0.0,0.61,2021-01-19 04:00:00
2021,1,19,5,0.0,0.0,0.0,24.76,90.55,0.0,0.31,2021-01-19 05:00:00
2021,1,19,6,4.05,0.0,6.98,24.83,89.8,0.0,0.17,2021-01-19 06:00:00
2021,1,19,7,98.0,62.04,80.53,25.79,96.26,0.0,0.12,2021-01-19 07:00:00
2021,1,19,8,272.42,142.66,169.9,27.57,77.16,0.0,0.54,2021-01-19 08:00:00
2021,1,19,9,469.8,519.63,323.63,29.56,66.69,0.0,0.83,2021-01-19 09:00:00
2021,1,19,10,667.12,310.04,346.78,30.85,58.85,0.0,0.94,2021-01-19 10:00:00
2021,1,19,11,789.92,395.11,383.68,31.98,54.69,0.0,1.02,2021-01-19 11:00:00
2021,1,19,12,846.97,507.85,305.38,32.7,51.87,0.0,1.08,2021-01-19 12:00:00
2021,1,19,13,805.62,487.88,302.78,32.95,50.5,0.0,1.17,2021-01-19 13:00:00
2021,1,19,14,719.35,725.35,293.18,32.71,51.1,0.0,1.35,2021-01-19 14:00:00
2021,1,19,15,482.02,421.15,225.93,32.13,54.18,0.0,1.61,2021-01-19 15:00:00
2021,1,19,16,286.67,153.54,198.1,30.85,62.17,0.0,1.76,2021-01-19 16:00:00
2021,1,19,17,112.55,61.2,90.0,28.71,74.99,0.0,2.0,2021-01-19 17:00:00
2021,1,19,18,7.15,0.0,9.44,26.34,85.14,0.0,2.27,2021-01-19 18:00:00
2021,1,19,19,0.0,0.0,0.0,25.73,88.06,0.0,2.43,2021-01-19 19:00:00
2021,1,19,20,0.0,0.0,0.0,25.21,92.08,0.0,2.11,2021-01-19 20:00:00
2021,1,19,21,0.0,0.0,0.0,24.83,94.89,0.0,1.75,2021-01-19 21:00:00
2021,1,19,22,0.0,0.0,0.0,24.47,97.21,0.0,1.39,2021-01-19 22:00:00
2021,1,19,23,0.0,0.0,0.0,24.21,98.35,0.0,1.17,2021-01-19 23:00:00
2021,1,20,0,0.0,0.0,0.0,24.09,98.49,0.0,0.99,2021-01-20 00:00:00
2021,1,20,1,0.0,0.0,0.0,24.14,97.35,0.0,0.96,2021-01-20 01:00:00
2021,1,20,2,0.0,0.0,0.0,24.08,96.84,0.0,1.0,2021-01-20 02:00:00
2021,1,20,3,0.0,0.0,0.0,23.8,97.75,0.0,1.17,2021-01-20 03:00:00
2021,1,20,4,0.0,0.0,0.0,23.55,98.57,0.0,1.25,2021-01-20 04:00:00
2021,1,20,5,0.0,0.0,0.0,23.4,98.63,0.0,1.21,2021-01-20 05:00:00
2021,1,20,6,3.58,0.0,5.64,23.4,98.13,0.0,1.05,2021-01-20 06:00:00
2021,1,20,7,97.8,76.64,84.19,25.11,91.17,0.0,0.74,2021-01-20 07:00:00
2021,1,20,8,287.6,225.48,188.02,27.05,79.44,0.0,0.38,2021-01-20 08:00:00
2021,1,20,9,501.88,365.01,290.98,29.06,68.4,0.0,0.49,2021-01-20 09:00:00
2021,1,20,10,631.67,331.23,310.94,30.69,59.73,0.0,0.48,2021-01-20 10:00:00
2021,1,20,11,779.45,412.01,370.23,32.16,52.29,0.0,0.34,2021-01-20 11:00:00
2021,1,20,12,833.05,509.1,334.99,33.32,46.2,0.0,0.31,2021-01-20 12:00:00
2021,1,20,13,771.22,511.36,265.17,33.8,42.6,0.0,0.33,2021-01-20 13:00:00
2021,1,20,14,666.55,462.37,245.96,33.79,41.48,0.0,0.38,2021-01-20 14:00:00
2021,1,20,15,520.67,419.06,226.59,33.22,43.24,0.0,0.51,2021-01-20 15:00:00
2021,1,20,16,290.2,196.88,182.44,33.4,45.99,0.0,0.6,2021-01-20 16:00:00
2021,1,20,17,111.85,71.13,89.33,31.02,55.35,0.0,0.86,2021-01-20 17:00:00
2021,1,20,18,6.5,0.0,8.51,27.4,75.87,0.0,1.57,2021-01-20 18:00:00
2021,1,20,19,0.0,0.0,0.0,25.95,82.42,0.0,2.12,2021-01-20 19:00:00
2021,1,20,20,0.0,0.0,0.0,25.36,86.66,0.0,2.21,2021-01-20 20:00:00
2021,1,20,21,0.0,0.0,0.0,24.91,91.49,0.0,1.9,2021-01-20 21:00:00
2021,1,20,22,0.0,0.0,0.0,24.51,94.93,0.0,1.43,2021-01-20 22:00:00
2021,1,20,23,0.0,0.0,0.0,24.22,96.86,0.0,1.06,2021-01-20 23:00:00
2021,1,21,0,0.0,0.0,0.0,24.3,96.01,0.0,0.84,2021-01-21 00:00:00
2021,1,21,1,0.0,0.0,0.0,24.6,93.59,0.0,0.61,2021-01-21 01:00:00
2021,1,21,2,0.0,0.0,0.0,24.53,92.69,0.0,0.8,2021-01-21 02:00:00
2021,1,21,3,0.0,0.0,0.0,24.12,93.23,0.0,1.13,2021-01-21 03:00:00
2021,1,21,4,0.0,0.0,0.0,23.64,94.0,0.0,1.32,2021-01-21 04:00:00
2021,1,21,5,0.0,0.0,0.0,23.1,94.2,0.0,1.39,2021-01-21 05:00:00
2021,1,21,6,3.53,0.0,5.68,22.76,92.56,0.0,1.42,2021-01-21 06:00:00
2021,1,21,7,93.12,70.71,73.41,23.55,82.27,0.0,1.89,2021-01-21 07:00:00
2021,1,21,8,272.88,242.9,162.06,25.21,75.34,0.0,1.29,2021-01-21 08:00:00
2021,1,21,9,472.2,397.01,198.82,27.89,67.34,0.0,0.67,2021-01-21 09:00:00
2021,1,21,10,608.75,382.22,251.43,29.82,58.28,0.0,0.51,2021-01-21 10:00:00
2021,1,21,11,683.53,415.14,304.98,31.32,51.29,0.0,0.67,2021-01-21 11:00:00
2021,1,21,12,722.72,339.93,329.52,32.49,45.94,0.0,0.92,2021-01-21 12:00:00
2021,1,21,13,673.47,274.49,348.14,32.99,43.44,0.0,1.02,2021-01-21 13:00:00
2021,1,21,14,673.15,608.29,274.02,33.03,42.44,0.0,0.86,2021-01-21 14:00:00
2021,1,21,15,439.12,289.12,222.04,32.61,43.79,0.0,0.66,2021-01-21 15:00:00
2021,1,21,16,253.4,190.6,187.86,32.79,47.03,0.0,0.62,2021-01-21 16:00:00
2021,1,21,17,97.5,82.05,84.83,30.28,57.75,0.0,0.97,2021-01-21 17:00:00
2021,1,21,18,5.85,0.0,8.3,26.51,81.63,0.0,1.79,2021-01-21 18:00:00
2021,1,21,19,0.0,0.0,0.0,25.39,85.97,0.0,2.14,2021-01-21 19:00:00
2021,1,21,20,0.0,0.0,0.0,25.03,90.32,0.0,2.08,2021-01-21 20:00:00
2021,1,21,21,0.0,0.0,0.0,24.74,94.66,0.0,1.77,2021-01-21 21:00:00
2021,1,21,22,0.0,0.0,0.0,24.46,97.75,0.0,1.45,2021-01-21 22:00:00
2021,1,21,23,0.0,0.0,0.0,24.4,98.15,0.0,1.26,2021-01-21 23:00:00
2021,1,22,0,0.0,0.0,0.0,24.56,96.79,0.0,1.16,2021-01-22 00:00:00
2021,1,22,1,0.0,0.0,0.0,24.7,95.08,0.0,1.09,2021-01-22 01:00:00
2021,1,22,2,0.0,0.0,0.0,24.8,93.43,0.0,0.98,2021-01-22 02:00:00
2021,1,22,3,0.0,0.0,0.0,24.81,92.17,0.0,0.86,2021-01-22 03:00:00
2021,1,22,4,0.0,0.0,0.0,24.66,91.65,0.0,0.8,2021-01-22 04:00:00
2021,1,22,5,0.0,0.0,0.0,24.21,92.99,0.0,1.02,2021-01-22 05:00:00
2021,1,22,6,3.6,0.0,5.54,23.63,95.72,0.0,1.31,2021-01-22 06:00:00
2021,1,22,7,89.12,33.13,74.5,24.91,89.99,0.0,1.63,2021-01-22 07:00:00
2021,1,22,8,265.98,134.41,180.06,26.73,80.12,0.0,1.41,2021-01-22 08:00:00
2021,1,22,9,448.0,199.73,248.66,28.66,70.41,0.0,1.2,2021-01-22 09:00:00
2021,1,22,10,654.6,685.04,260.2,30.33,62.0,0.0,1.06,2021-01-22 10:00:00
2021,1,22,11,723.55,269.03,366.55,31.7,55.59,0.0,0.85,2021-01-22 11:00:00
2021,1,22,12,763.28,287.9,359.23,32.64,50.78,0.0,0.62,2021-01-22 12:00:00
2021,1,22,13,739.62,534.43,302.83,33.04,48.6,0.0,0.33,2021-01-22 13:00:00
2021,1,22,14,640.53,318.79,332.46,32.99,48.35,0.0,0.03,2021-01-22 14:00:00
2021,1,22,15,468.05,258.35,269.89,32.61,49.92,0.0,0.4,2021-01-22 15:00:00
2021,1,22,16,284.5,211.62,180.46,32.37,55.51,0.0,0.86,2021-01-22 16:00:00
2021,1,22,17,104.85,55.91,86.57,30.3,66.34,0.0,1.29,2021-01-22 17:00:00
2021,1,22,18,6.4,0.0,9.94,27.03,84.18,0.0,1.85,2021-01-22 18:00:00
2021,1,22,19,0.0,0.0,0.0,26.23,84.78,0.0,2.31,2021-01-22 19:00:00
2021,1,22,20,0.0,0.0,0.0,25.92,87.85,0.0,2.33,2021-01-22 20:00:00
2021,1,22,21,0.0,0.0,0.0,25.46,92.06,0.0,2.04,2021-01-22 21:00:00
2021,1,22,22,0.0,0.0,0.0,25.03,95.27,0.0,1.68,2021-01-22 22:00:00
2021,1,22,23,0.0,0.0,0.0,24.72,97.16,0.0,1.42,2021-01-22 23:00:00
2021,1,23,0,0.0,0.0,0.0,24.56,97.56,0.0,1.35,2021-01-23 00:00:00
2021,1,23,1,0.0,0.0,0.0,24.36,97.97,0.0,1.38,2021-01-23 01:00:00
2021,1,23,2,0.0,0.0,0.0,24.1,98.42,0.0,1.44,2021-01-23 02:00:00
2021,1,23,3,0.0,0.0,0.0,23.86,98.6,0.0,1.43,2021-01-23 03:00:00
2021,1,23,4,0.0,0.0,0.0,23.63,98.48,0.0,1.35,2021-01-23 04:00:00
2021,1,23,5,0.0,0.0,0.0,23.33,98.49,0.0,1.34,2021-01-23 05:00:00
2021,1,23,6,3.42,0.0,5.72,23.27,97.89,0.0,1.3,2021-01-23 06:00:00
2021,1,23,7,85.45,9.0,66.6,24.52,90.71,0.0,1.49,2021-01-23 07:00:00
2021,1,23,8,259.2,80.47,175.06,26.17,79.9,0.0,0.9,2021-01-23 08:00:00
2021,1,23,9,446.3,192.25,257.04,28.04,68.48,0.0,0.78,2021-01-23 09:00:00
2021,1,23,10,617.92,249.75,343.36,29.6,61.1,0.0,0.81,2021-01-23 10:00:00
2021,1,23,11,730.12,370.31,332.22,30.78,56.74,0.0,0.77,2021-01-23 11:00:00
2021,1,23,12,800.88,376.87,385.95,31.5,54.17,0.0,0.82,2021-01-23 12:00:00
2021,1,23,13,775.4,357.09,371.34,31.62,54.19,0.0,1.09,2021-01-23 13:00:00
2021,1,23,14,688.8,508.19,304.46,31.42,56.1,0.0,1.37,2021-01-23 14:00:00
2021,1,23,15,505.4,346.43,252.08,31.07,58.91,0.0,1.66,2021-01-23 15:00:00
2021,1,23,16,322.3,243.96,179.91,30.18,65.35,0.0,1.77,2021-01-23 16:00:00
2021,1,23,17,116.88,59.04,95.14,28.24,78.51,0.0,1.77,2021-01-23 17:00:00
2021,1,23,18,7.32,0.0,9.36,26.13,87.7,0.0,1.96,2021-01-23 18:00:00
2021,1,23,19,0.0,0.0,0.0,25.6,89.56,0.0,2.16,2021-01-23 19:00:00
2021,1,23,20,0.0,0.0,0.0,25.21,92.55,0.0,1.94,2021-01-23 20:00:00
2021,1,23,21,0.0,0.0,0.0,24.8,95.48,0.0,1.6,2021-01-23 21:00:00
2021,1,23,22,0.0,0.0,0.0,24.48,97.32,0.0,1.39,2021-01-23 22:00:00
2021,1,23,23,0.0,0.0,0.0,24.25,98.3,0.0,1.31,2021-01-23 23:00:00
2021,1,24,0,0.0,0.0,0.0,24.03,99.06,0.0,1.24,2021-01-24 00:00:00
2021,1,24,1,0.0,0.0,0.0,23.9,99.11,0.0,1.18,2021-01-24 01:00:00
2021,1,24,2,0.0,0.0,0.0,23.99,97.48,0.0,1.15,2021-01-24 02:00:00
2021,1,24,3,0.0,0.0,0.0,24.03,96.07,0.0,1.04,2021-01-24 03:00:00
2021,1,24,4,0.0,0.0,0.0,23.94,95.24,0.0,1.01,2021-01-24 04:00:00
2021,1,24,5,0.0,0.0,0.0,23.75,95.15,0.0,1.02,2021-01-24 05:00:00
2021,1,24,6,3.33,0.0,6.05,23.53,95.87,0.0,1.1,2021-01-24 06:00:00
2021,1,24,7,83.55,15.13,74.9,24.93,90.11,0.0,1.13,2021-01-24 07:00:00
2021,1,24,8,266.92,133.76,204.06,26.74,79.63,0.0,0.86,2021-01-24 08:00:00
2021,1,24,9,492.02,306.73,263.53,28.69,69.98,0.0,0.73,2021-01-24 09:00:00
2021,1,24,10,641.08,295.94,421.93,30.16,63.02,0.0,0.65,2021-01-24 10:00:00
2021,1,24,11,768.47,381.29,381.09,31.45,57.4,0.0,0.45,2021-01-24 11:00:00
2021,1,24,12,874.7,498.72,394.31,32.39,53.08,0.0,0.13,2021-01-24 12:00:00
2021,1,24,13,798.88,427.38,391.09,33.01,50.29,0.0,0.36,2021-01-24 13:00:00
2021,1,24,14,697.45,387.22,381.31,32.92,50.08,0.0,0.77,2021-01-24 14:00:00
2021,1,24,15,532.85,366.6,278.01,32.27,53.6,0.0,1.27,2021-01-24 15:00:00
2021,1,24,16,333.12,252.49,239.77,31.23,62.25,0.0,1.64,2021-01-24 16:00:00
2021,1,24,17,119.9,85.46,96.68,28.87,75.25,0.0,1.94,2021-01-24 17:00:00
2021,1,24,18,7.3,0.0,9.32,26.62,84.41,0.0,2.41,2021-01-24 18:00:00
2021,1,24,19,0.0,0.0,0.0,25.95,87.85,0.0,2.62,2021-01-24 19:00:00
2021,1,24,20,0.0,0.0,0.0,25.4,91.87,0.0,2.25,2021-01-24 20:00:00
2021,1,24,21,0.0,0.0,0.0,24.96,94.77,0.0,1.84,2021-01-24 21:00:00
2021,1,24,22,0.0,0.0,0.0,24.59,97.04,0.0,1.43,2021-01-24 22:00:00
2021,1,24,23,0.0,0.0,0.0,24.36,97.96,0.0,1.27,2021-01-24 23:00:00
2021,1,25,0,0.0,0.0,0.0,24.27,97.94,0.0,1.12,2021-01-25 00:00:00
2021,1,25,1,0.0,0.0,0.0,24.38,96.7,0.0,1.13,2021-01-25 01:00:00
