YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,T2M,RH2M,PRECTOTCORR,WS10M,datetime
2022,3,25,15,539.12,278.57,362.89,39.86,11.5,0.0,5.32,2022-03-25 15:00:00
2022,3,25,16,284.12,136.23,215.81,38.85,12.51,0.0,5.1,2022-03-25 16:00:00
2022,3,25,17,80.38,5.52,80.31,36.14,14.88,0.0,3.32,2022-03-25 17:00:00
2022,3,25,18,0.0,0.0,0.0,32.52,18.49,0.0,3.16,2022-03-25 18:00:00
2022,3,25,19,0.0,0.0,0.0,31.6,19.49,0.0,3.42,2022-03-25 19:00:00
2022,3,25,20,0.0,0.0,0.0,31.14,19.27,0.0,4.22,2022-03-25 20:00:00
2022,3,25,21,0.0,0.0,0.0,30.91,17.61,0.0,6.14,2022-03-25 21:00:00
2022,3,25,22,0.0,0.0,0.0,29.95,15.75,0.0,7.22,2022-03-25 22:00:00
2022,3,25,23,0.0,0.0,0.0,28.53,14.5,0.0,6.96,2022-03-25 23:00:00
2022,3,26,0,0.0,0.0,0.0,27.24,14.18,0.0,6.49,2022-03-26 00:00:00
2022,3,26,1,0.0,0.0,0.0,26.1,14.62,0.0,6.09,2022-03-26 01:00:00
2022,3,26,2,0.0,0.0,0.0,25.25,15.18,0.0,5.87,2022-03-26 02:00:00
2022,3,26,3,0.0,0.0,0.0,24.69,15.51,0.0,5.78,2022-03-26 03:00:00
2022,3,26,4,0.0,0.0,0.0,24.16,15.76,0.0,5.62,2022-03-26 04:00:00
2022,3,26,5,0.0,0.0,0.0,23.65,15.83,0.0,5.35,2022-03-26 05:00:00
2022,3,26,6,35.97,0.23,37.34,23.63,15.33,0.0,5.47,2022-03-26 06:00:00
2022,3,26,7,189.18,39.74,156.55,25.58,12.95,0.0,6.8,2022-03-26 07:00:00
2022,3,26,8,409.1,158.46,256.44,28.54,10.85,0.0,7.72,2022-03-26 08:00:00
2022,3,26,9,644.92,232.65,459.02,32.22,9.27,0.0,8.44,2022-03-26 09:00:00
2022,3,26,10,849.4,297.84,597.47,36.03,7.91,0.0,9.09,2022-03-26 10:00:00
2022,3,26,11,954.53,407.64,552.52,38.7,7.17,0.0,8.76,2022-03-26 11:00:00
2022,3,26,12,962.98,413.27,484.34,40.32,6.89,0.0,8.16,2022-03-26 12:00:00
2022,3,26,13,994.62,639.97,350.05,41.11,6.8,0.0,7.57,2022-03-26 13:00:00
2022,3,26,14,824.12,620.27,294.93,41.16,6.81,0.0,7.13,2022-03-26 14:00:00
2022,3,26,15,593.62,470.55,273.97,40.62,6.87,0.0,6.87,2022-03-26 15:00:00
2022,3,26,16,330.2,326.98,178.24,39.46,7.11,0.0,6.58,2022-03-26 16:00:00
2022,3,26,17,93.22,56.86,85.46,36.35,8.37,0.0,4.36,2022-03-26 17:00:00
2022,3,26,18,0.0,0.0,0.0,31.97,10.69,0.0,3.81,2022-03-26 18:00:00
2022,3,26,19,0.0,0.0,0.0,30.93,11.38,0.0,4.2,2022-03-26 19:00:00
2022,3,26,20,0.0,0.0,0.0,30.28,11.93,0.0,5.24,2022-03-26 20:00:00
2022,3,26,21,0.0,0.0,0.0,29.64,12.5,0.0,6.88,2022-03-26 21:00:00
2022,3,26,22,0.0,0.0,0.0,28.54,13.45,0.0,7.4,2022-03-26 22:00:00
2022,3,26,23,0.0,0.0,0.0,27.34,14.34,0.0,6.86,2022-03-26 23:00:00
2022,3,27,0,0.0,0.0,0.0,26.33,14.81,0.0,6.57,2022-03-27 00:00:00
2022,3,27,1,0.0,0.0,0.0,25.33,14.95,0.0,6.4,2022-03-27 01:00:00
2022,3,27,2,0.0,0.0,0.0,24.33,14.9,0.0,6.11,2022-03-27 02:00:00
2022,3,27,3,0.0,0.0,0.0,23.45,14.81,0.0,5.71,2022-03-27 03:00:00
2022,3,27,4,0.0,0.0,0.0,22.74,14.74,0.0,5.35,2022-03-27 04:00:00
2022,3,27,5,0.0,0.0,0.0,22.11,14.75,0.0,5.01,2022-03-27 05:00:00
2022,3,27,6,46.97,7.48,41.94,22.52,14.0,0.0,5.41,2022-03-27 06:00:00
2022,3,27,7,259.77,158.06,255.95,25.08,11.52,0.0,6.55,2022-03-27 07:00:00
2022,3,27,8,528.28,405.75,262.61,28.6,9.45,0.0,7.46,2022-03-27 08:00:00
2022,3,27,9,667.97,305.66,425.72,32.39,8.31,0.0,7.74,2022-03-27 09:00:00
2022,3,27,10,954.05,585.45,416.19,36.07,8.43,0.0,8.28,2022-03-27 10:00:00
2022,3,27,11,1056.07,608.76,423.71,38.31,8.09,0.0,7.98,2022-03-27 11:00:00
2022,3,27,12,1077.57,657.81,341.47,39.75,7.38,0.0,7.64,2022-03-27 12:00:00
2022,3,27,13,1004.55,663.57,335.45,40.38,6.88,0.0,7.4,2022-03-27 13:00:00
2022,3,27,14,843.05,672.01,276.68,40.39,6.64,0.0,7.34,2022-03-27 14:00:00
2022,3,27,15,616.75,612.12,206.69,39.83,6.57,0.0,7.47,2022-03-27 15:00:00
2022,3,27,16,350.23,402.8,153.5,38.66,6.79,0.0,7.24,2022-03-27 16:00:00
2022,3,27,17,100.07,76.57,77.76,35.76,7.83,0.0,4.96,2022-03-27 17:00:00
2022,3,27,18,0.0,0.0,0.0,31.64,9.89,0.0,4.27,2022-03-27 18:00:00
2022,3,27,19,0.0,0.0,0.0,30.82,10.54,0.0,5.16,2022-03-27 19:00:00
2022,3,27,20,0.0,0.0,0.0,30.27,11.14,0.0,6.65,2022-03-27 20:00:00
2022,3,27,21,0.0,0.0,0.0,29.28,11.92,0.0,7.53,2022-03-27 21:00:00
2022,3,27,22,0.0,0.0,0.0,28.05,12.31,0.0,7.54,2022-03-27 22:00:00
2022,3,27,23,0.0,0.0,0.0,26.71,11.91,0.0,7.31,2022-03-27 23:00:00
2022,3,28,0,0.0,0.0,0.0,25.43,10.8,0.0,7.19,2022-03-28 00:00:00
2022,3,28,1,0.0,0.0,0.0,24.24,10.26,0.0,6.94,2022-03-28 01:00:00
2022,3,28,2,0.0,0.0,0.0,23.27,10.45,0.0,6.61,2022-03-28 02:00:00
2022,3,28,3,0.0,0.0,0.0,22.5,10.72,0.0,6.29,2022-03-28 03:00:00
2022,3,28,4,0.0,0.0,0.0,21.81,10.95,0.0,6.05,2022-03-28 04:00:00
2022,3,28,5,0.0,0.0,0.0,21.16,11.15,0.0,5.92,2022-03-28 05:00:00
2022,3,28,6,43.45,0.65,43.79,21.4,10.63,0.0,6.51,2022-03-28 06:00:00
2022,3,28,7,228.0,81.13,199.64,23.93,8.5,0.0,7.78,2022-03-28 07:00:00
2022,3,28,8,473.48,194.49,377.6,27.49,6.67,0.0,8.8,2022-03-28 08:00:00
2022,3,28,9,711.0,318.7,438.31,31.01,5.48,0.0,8.73,2022-03-28 09:00:00
2022,3,28,10,896.95,376.73,574.3,34.46,4.85,0.0,8.42,2022-03-28 10:00:00
2022,3,28,11,1004.25,414.68,596.96,36.98,4.69,0.0,7.66,2022-03-28 11:00:00
2022,3,28,12,1084.3,672.13,332.59,38.52,4.51,0.0,7.01,2022-03-28 12:00:00
2022,3,28,13,1009.6,669.14,334.49,39.32,4.42,0.0,6.59,2022-03-28 13:00:00
2022,3,28,14,844.2,670.63,275.35,39.41,4.42,0.0,6.45,2022-03-28 14:00:00
2022,3,28,15,616.9,535.43,250.55,38.85,4.5,0.0,6.44,2022-03-28 15:00:00
2022,3,28,16,352.52,403.41,188.75,37.61,4.72,0.0,6.34,2022-03-28 16:00:00
2022,3,28,17,103.07,108.11,80.14,34.32,5.6,0.0,4.31,2022-03-28 17:00:00
2022,3,28,18,0.0,0.0,0.0,30.1,7.0,0.0,4.08,2022-03-28 18:00:00
2022,3,28,19,0.0,0.0,0.0,29.11,7.34,0.0,4.65,2022-03-28 19:00:00
2022,3,28,20,0.0,0.0,0.0,28.35,7.56,0.0,5.48,2022-03-28 20:00:00
2022,3,28,21,0.0,0.0,0.0,27.54,7.8,0.0,6.32,2022-03-28 21:00:00
2022,3,28,22,0.0,0.0,0.0,26.51,8.02,0.0,6.66,2022-03-28 22:00:00
2022,3,28,23,0.0,0.0,0.0,25.34,8.12,0.0,6.31,2022-03-28 23:00:00
2022,3,29,0,0.0,0.0,0.0,24.34,7.91,0.0,5.92,2022-03-29 00:00:00
2022,3,29,1,0.0,0.0,0.0,23.12,8.01,0.0,5.17,2022-03-29 01:00:00
2022,3,29,2,0.0,0.0,0.0,22.04,8.32,0.0,4.78,2022-03-29 02:00:00
2022,3,29,3,0.0,0.0,0.0,21.24,8.56,0.0,4.71,2022-03-29 03:00:00
2022,3,29,4,0.0,0.0,0.0,20.59,8.91,0.0,4.7,2022-03-29 04:00:00
2022,3,29,5,0.0,0.0,0.0,20.06,9.28,0.0,4.74,2022-03-29 05:00:00
2022,3,29,6,47.5,2.83,41.71,20.71,9.05,0.0,5.52,2022-03-29 06:00:00
2022,3,29,7,244.57,99.79,270.61,23.34,7.82,0.0,6.02,2022-03-29 07:00:00
2022,3,29,8,498.1,270.43,307.69,27.24,5.77,0.0,6.8,2022-03-29 08:00:00
2022,3,29,9,739.83,382.54,435.35,30.64,4.74,0.0,6.44,2022-03-29 09:00:00
2022,3,29,10,926.5,442.52,535.94,34.41,4.09,0.0,5.8,2022-03-29 10:00:00
2022,3,29,11,1032.38,470.87,560.14,37.21,3.91,0.0,4.85,2022-03-29 11:00:00
2022,3,29,12,1082.95,623.57,380.62,38.72,3.78,0.0,3.95,2022-03-29 12:00:00
2022,3,29,13,1003.8,617.84,381.16,39.47,3.71,0.0,3.36,2022-03-29 13:00:00
2022,3,29,14,842.03,615.8,318.98,39.59,3.77,0.0,3.15,2022-03-29 14:00:00
2022,3,29,15,615.22,526.43,224.79,39.12,4.02,0.0,3.27,2022-03-29 15:00:00
2022,3,29,16,350.55,350.24,187.46,38.02,4.45,0.0,3.48,2022-03-29 16:00:00
2022,3,29,17,100.95,82.9,77.5,34.36,5.63,0.0,2.58,2022-03-29 17:00:00
2022,3,29,18,0.0,0.0,0.0,30.32,7.12,0.0,3.1,2022-03-29 18:00:00
2022,3,29,19,0.0,0.0,0.0,28.92,7.68,0.0,3.43,2022-03-29 19:00:00
2022,3,29,20,0.0,0.0,0.0,27.78,8.21,0.0,3.71,2022-03-29 20:00:00
2022,3,29,21,0.0,0.0,0.0,26.79,8.7,0.0,3.89,2022-03-29 21:00:00
2022,3,29,22,0.0,0.0,0.0,25.86,9.15,0.0,4.15,2022-03-29 22:00:00
2022,3,29,23,0.0,0.0,0.0,24.93,9.67,0.0,4.53,2022-03-29 23:00:00
2022,3,30,0,0.0,0.0,0.0,23.94,10.15,0.0,4.95,2022-03-30 00:00:00
2022,3,30,1,0.0,0.0,0.0,22.99,10.47,0.0,5.27,2022-03-30 01:00:00
2022,3,30,2,0.0,0.0,0.0,22.05,10.51,0.0,5.4,2022-03-30 02:00:00
2022,3,30,3,0.0,0.0,0.0,21.24,10.19,0.0,5.39,2022-03-30 03:00:00
2022,3,30,4,0.0,0.0,0.0,20.55,9.56,0.0,5.1,2022-03-30 04:00:00
2022,3,30,5,0.0,0.0,0.0,19.88,8.97,0.0,4.7,2022-03-30 05:00:00
2022,3,30,6,55.97,30.19,46.67,20.72,7.7,0.0,4.96,2022-03-30 06:00:00
2022,3,30,7,287.67,279.7,187.29,23.88,5.83,0.0,5.52,2022-03-30 07:00:00
2022,3,30,8,555.28,477.92,246.25,28.29,3.85,0.0,6.04,2022-03-30 08:00:00
2022,3,30,9,792.65,575.82,333.08,32.82,2.97,0.0,7.34,2022-03-30 09:00:00
2022,3,30,10,969.92,611.13,403.17,36.5,3.18,0.0,7.47,2022-03-30 10:00:00
2022,3,30,11,958.82,407.64,555.0,38.68,3.25,0.0,6.81,2022-03-30 11:00:00
2022,3,30,12,1091.05,718.71,290.15,40.05,3.26,0.0,6.08,2022-03-30 12:00:00
2022,3,30,13,1015.25,714.82,292.56,40.8,3.29,0.0,5.39,2022-03-30 13:00:00
2022,3,30,14,857.47,723.03,250.47,40.83,3.42,0.0,4.72,2022-03-30 14:00:00
2022,3,30,15,633.6,633.8,184.44,40.32,3.64,0.0,4.1,2022-03-30 15:00:00
2022,3,30,16,366.27,444.4,163.44,39.2,3.93,0.0,3.26,2022-03-30 16:00:00
2022,3,30,17,108.15,152.04,73.1,35.87,4.94,0.0,1.87,2022-03-30 17:00:00
2022,3,30,18,0.0,0.0,0.0,33.44,5.63,0.0,1.81,2022-03-30 18:00:00
2022,3,30,19,0.0,0.0,0.0,31.81,6.14,0.0,2.15,2022-03-30 19:00:00
2022,3,30,20,0.0,0.0,0.0,29.89,6.82,0.0,2.63,2022-03-30 20:00:00
2022,3,30,21,0.0,0.0,0.0,28.07,7.5,0.0,3.07,2022-03-30 21:00:00
2022,3,30,22,0.0,0.0,0.0,26.66,8.06,0.0,3.34,2022-03-30 22:00:00
2022,3,30,23,0.0,0.0,0.0,25.51,8.53,0.0,3.51,2022-03-30 23:00:00
2022,3,31,0,0.0,0.0,0.0,24.45,8.98,0.0,3.65,2022-03-31 00:00:00
2022,3,31,1,0.0,0.0,0.0,23.49,9.51,0.0,3.74,2022-03-31 01:00:00
2022,3,31,2,0.0,0.0,0.0,22.6,10.09,0.0,3.77,2022-03-31 02:00:00
2022,3,31,3,0.0,0.0,0.0,21.75,10.87,0.0,3.78,2022-03-31 03:00:00
2022,3,31,4,0.0,0.0,0.0,20.97,11.84,0.0,3.8,2022-03-31 04:00:00
2022,3,31,5,0.0,0.0,0.0,20.26,12.89,0.0,3.85,2022-03-31 05:00:00
2022,3,31,6,55.97,30.84,49.86,21.29,12.41,0.0,4.59,2022-03-31 06:00:00
2022,3,31,7,277.12,257.66,177.92,24.39,10.24,0.0,5.55,2022-03-31 07:00:00
2022,3,31,8,542.03,445.82,258.56,28.82,7.39,0.0,5.19,2022-03-31 08:00:00
2022,3,31,9,780.75,558.26,342.65,33.84,4.85,0.0,5.36,2022-03-31 09:00:00
2022,3,31,10,959.08,610.85,390.77,38.35,4.06,0.0,5.35,2022-03-31 10:00:00
2022,3,31,11,1058.97,627.21,401.8,40.43,4.24,0.0,4.52,2022-03-31 11:00:00
2022,3,31,12,966.55,413.27,486.14,41.43,4.71,0.0,3.79,2022-03-31 12:00:00
2022,3,31,13,903.14,409.61,493.35,41.85,5.27,0.0,3.22,2022-03-31 13:00:00
2022,3,31,14,844.03,650.4,272.79,41.75,5.76,0.0,2.78,2022-03-31 14:00:00
2022,3,31,15,618.55,578.34,200.84,41.17,6.25,0.0,2.44,2022-03-31 15:00:00
2022,3,31,16,352.17,414.38,151.39,40.09,6.82,0.0,2.2,2022-03-31 16:00:00
2022,3,31,17,101.25,87.15,76.71,37.37,8.21,0.0,1.49,2022-03-31 17:00:00
2022,3,31,18,0.0,0.0,0.0,34.75,9.43,0.0,1.72,2022-03-31 18:00:00
2022,3,31,19,0.0,0.0,0.0,32.86,10.4,0.0,2.22,2022-03-31 19:00:00
2022,3,31,20,0.0,0.0,0.0,30.85,11.42,0.0,2.81,2022-03-31 20:00:00
2022,3,31,21,0.0,0.0,0.0,29.26,12.1,0.0,3.29,2022-03-31 21:00:00
2022,3,31,22,0.0,0.0,0.0,28.16,12.3,0.0,3.64,2022-03-31 22:00:00
2022,3,31,23,0.0,0.0,0.0,27.34,12.14,0.0,3.87,2022-03-31 23:00:00
2022,4,1,0,0.0,0.0,0.0,26.63,11.86,0.0,4.12,2022-04-01 00:00:00
2022,4,1,1,0.0,0.0,0.0,26.03,11.64,0.0,4.45,2022-04-01 01:00:00
2022,4,1,2,0.0,0.0,0.0,25.46,11.62,0.0,4.82,2022-04-01 02:00:00
2022,4,1,3,0.0,0.0,0.0,24.88,11.83,0.0,5.2,2022-04-01 03:00:00
2022,4,1,4,0.0,0.0,0.0,24.17,12.25,0.0,5.37,2022-04-01 04:00:00
2022,4,1,5,0.0,0.0,0.0,23.41,12.83,0.0,5.42,2022-04-01 05:00:00
2022,4,1,6,54.4,26.46,54.51,23.78,12.56,0.0,6.19,2022-04-01 06:00:00
2022,4,1,7,272.08,273.62,183.94,26.38,10.63,0.0,6.54,2022-04-01 07:00:00
2022,4,1,8,527.92,411.94,289.79,31.08,7.65,0.0,6.29,2022-04-01 08:00:00
2022,4,1,9,755.25,542.95,328.37,36.66,5.08,0.0,7.39,2022-04-01 09:00:00
2022,4,1,10,924.05,568.21,418.44,39.88,4.42,0.0,7.72,2022-04-01 10:00:00
2022,4,1,11,1017.4,611.21,340.49,41.56,4.25,0.0,7.39,2022-04-01 11:00:00
2022,4,1,12,1045.85,717.72,305.43,42.56,4.28,0.0,7.16,2022-04-01 12:00:00
2022,4,1,13,971.83,712.05,290.81,42.93,4.47,0.0,7.07,2022-04-01 13:00:00
2022,4,1,14,819.15,662.4,245.97,42.71,4.81,0.0,7.0,2022-04-01 14:00:00
2022,4,1,15,592.05,571.14,208.89,42.01,5.17,0.0,6.87,2022-04-01 15:00:00
2022,4,1,16,321.4,385.34,167.25,40.77,5.56,0.0,6.52,2022-04-01 16:00:00
2022,4,1,17,92.55,90.23,75.94,37.42,6.61,0.0,4.13,2022-04-01 17:00:00
2022,4,1,18,0.0,0.0,0.0,32.91,8.31,0.0,3.75,2022-04-01 18:00:00
2022,4,1,19,0.0,0.0,0.0,31.59,8.73,0.0,3.82,2022-04-01 19:00:00
2022,4,1,20,0.0,0.0,0.0,30.48,9.02,0.0,3.85,2022-04-01 20:00:00
2022,4,1,21,0.0,0.0,0.0,29.52,9.24,0.0,3.9,2022-04-01 21:00:00
2022,4,1,22,0.0,0.0,0.0,28.71,9.38,0.0,4.02,2022-04-01 22:00:00
2022,4,1,23,0.0,0.0,0.0,28.03,9.43,0.0,4.28,2022-04-01 23:00:00
2022,4,2,0,0.0,0.0,0.0,27.41,9.47,0.0,4.72,2022-04-02 00:00:00
2022,4,2,1,0.0,0.0,0.0,26.77,9.66,0.0,5.3,2022-04-02 01:00:00
2022,4,2,2,0.0,0.0,0.0,25.99,10.16,0.0,5.74,2022-04-02 02:00:00
2022,4,2,3,0.0,0.0,0.0,25.08,10.97,0.0,5.81,2022-04-02 03:00:00
2022,4,2,4,0.0,0.0,0.0,24.11,12.04,0.0,5.49,2022-04-02 04:00:00
2022,4,2,5,0.0,0.0,0.0,23.11,13.34,0.0,4.77,2022-04-02 05:00:00
2022,4,2,6,56.78,21.35,57.5,23.43,13.57,0.0,4.58,2022-04-02 06:00:00
2022,4,2,7,277.3,289.18,196.77,25.93,11.93,0.0,3.94,2022-04-02 07:00:00
2022,4,2,8,541.9,513.19,215.57,30.25,9.0,0.0,2.68,2022-04-02 08:00:00
2022,4,2,9,781.33,616.45,284.02,34.79,6.55,0.0,3.39,2022-04-02 09:00:00
2022,4,2,10,955.17,714.94,260.16,38.65,5.05,0.0,5.3,2022-04-02 10:00:00
2022,4,2,11,1049.2,739.86,283.92,40.82,4.44,0.0,6.32,2022-04-02 11:00:00
2022,4,2,12,1048.18,680.08,288.17,42.21,4.1,0.0,6.82,2022-04-02 12:00:00
2022,4,2,13,968.95,647.41,321.61,42.93,3.97,0.0,7.07,2022-04-02 13:00:00
2022,4,2,14,816.85,616.83,283.27,43.02,4.02,0.0,7.08,2022-04-02 14:00:00
2022,4,2,15,594.35,551.26,221.94,42.47,4.23,0.0,6.94,2022-04-02 15:00:00
2022,4,2,16,327.15,343.67,189.01,41.34,4.62,0.0,6.29,2022-04-02 16:00:00
2022,4,2,17,92.82,69.02,80.36,37.67,5.72,0.0,3.58,2022-04-02 17:00:00
2022,4,2,18,0.0,0.0,0.0,33.11,7.33,0.0,3.39,2022-04-02 18:00:00
2022,4,2,19,0.0,0.0,0.0,31.76,7.82,0.0,3.47,2022-04-02 19:00:00
2022,4,2,20,0.0,0.0,0.0,30.53,8.33,0.0,3.69,2022-04-02 20:00:00
2022,4,2,21,0.0,0.0,0.0,29.49,8.84,0.0,3.95,2022-04-02 21:00:00
2022,4,2,22,0.0,0.0,0.0,28.71,9.29,0.0,4.33,2022-04-02 22:00:00
2022,4,2,23,0.0,0.0,0.0,28.02,9.87,0.0,4.99,2022-04-02 23:00:00
2022,4,3,0,0.0,0.0,0.0,27.3,10.5,0.0,5.79,2022-04-03 00:00:00
2022,4,3,1,0.0,0.0,0.0,26.38,11.17,0.0,6.19,2022-04-03 01:00:00
2022,4,3,2,0.0,0.0,0.0,25.45,11.75,0.0,6.1,2022-04-03 02:00:00
2022,4,3,3,0.0,0.0,0.0,24.59,12.22,0.0,5.67,2022-04-03 03:00:00
2022,4,3,4,0.0,0.0,0.0,23.69,12.86,0.0,4.89,2022-04-03 04:00:00
2022,4,3,5,0.0,0.0,0.0,22.63,13.83,0.0,3.93,2022-04-03 05:00:00
2022,4,3,6,55.33,17.12,61.23,23.16,13.78,0.0,3.81,2022-04-03 06:00:00
2022,4,3,7,264.48,202.58,187.93,25.8,12.01,0.0,3.8,2022-04-03 07:00:00
2022,4,3,8,524.75,419.0,232.39,30.0,9.15,0.0,3.14,2022-04-03 08:00:00
2022,4,3,9,755.88,487.23,335.52,34.59,6.67,0.0,3.86,2022-04-03 09:00:00
2022,4,3,10,927.58,566.16,390.11,38.34,5.34,0.0,5.05,2022-04-03 10:00:00
2022,4,3,11,1020.58,610.74,375.05,40.42,4.77,0.0,4.76,2022-04-03 11:00:00
2022,4,3,12,934.7,388.42,485.21,41.75,4.42,0.0,4.31,2022-04-03 12:00:00
2022,4,3,13,827.65,373.71,360.03,42.48,4.23,0.0,4.05,2022-04-03 13:00:00
2022,4,3,14,665.28,263.33,348.71,42.62,4.21,0.0,3.95,2022-04-03 14:00:00
2022,4,3,15,452.1,219.39,251.97,42.21,4.38,0.0,3.97,2022-04-03 15:00:00
2022,4,3,16,240.77,95.58,154.76,41.15,4.75,0.0,4.01,2022-04-03 16:00:00
2022,4,3,17,71.88,5.06,63.05,37.43,5.96,0.0,2.67,2022-04-03 17:00:00
2022,4,3,18,0.0,0.0,0.0,33.71,7.27,0.0,2.86,2022-04-03 18:00:00
2022,4,3,19,0.0,0.0,0.0,32.32,7.74,0.0,3.07,2022-04-03 19:00:00
2022,4,3,20,0.0,0.0,0.0,31.02,8.16,0.0,3.35,2022-04-03 20:00:00
2022,4,3,21,0.0,0.0,0.0,29.87,8.54,0.0,3.61,2022-04-03 21:00:00
2022,4,3,22,0.0,0.0,0.0,28.87,8.82,0.0,3.78,2022-04-03 22:00:00
2022,4,3,23,0.0,0.0,0.0,28.01,9.03,0.0,3.89,2022-04-03 23:00:00
2022,4,4,0,0.0,0.0,0.0,27.23,9.31,0.0,4.03,2022-04-04 00:00:00
2022,4,4,1,0.0,0.0,0.0,26.47,9.91,0.0,4.11,2022-04-04 01:00:00
2022,4,4,2,0.0,0.0,0.0,25.62,10.94,0.0,4.05,2022-04-04 02:00:00
2022,4,4,3,0.0,0.0,0.0,24.63,12.74,0.0,3.78,2022-04-04 03:00:00
2022,4,4,4,0.0,0.0,0.0,23.48,15.31,0.0,3.2,2022-04-04 04:00:00
2022,4,4,5,0.0,0.0,0.0,22.42,18.89,0.0,2.68,2022-04-04 05:00:00
2022,4,4,6,50.72,5.02,50.46,23.35,21.35,0.0,2.17,2022-04-04 06:00:00
2022,4,4,7,239.57,182.39,179.63,26.59,20.71,0.0,3.22,2022-04-04 07:00:00
2022,4,4,8,476.95,420.66,274.61,30.75,15.31,0.0,2.11,2022-04-04 08:00:00
2022,4,4,9,659.1,274.47,336.13,34.85,10.36,0.0,1.43,2022-04-04 09:00:00
2022,4,4,10,895.97,508.51,362.98,38.43,9.4,0.0,4.17,2022-04-04 10:00:00
2022,4,4,11,963.58,544.6,338.17,40.23,10.54,0.0,4.36,2022-04-04 11:00:00
2022,4,4,12,947.15,565.91,428.4,41.36,11.57,0.0,4.09,2022-04-04 12:00:00
2022,4,4,13,833.85,452.19,363.45,41.99,12.13,0.0,3.84,2022-04-04 13:00:00
2022,4,4,14,722.03,447.77,295.08,42.07,12.57,0.0,3.76,2022-04-04 14:00:00
2022,4,4,15,532.42,399.71,248.32,41.54,13.25,0.0,3.96,2022-04-04 15:00:00
2022,4,4,16,290.52,285.35,165.62,40.27,14.5,0.0,4.52,2022-04-04 16:00:00
2022,4,4,17,83.45,48.03,79.28,38.49,16.27,0.0,4.22,2022-04-04 17:00:00
2022,4,4,18,0.0,0.0,0.0,35.93,18.95,0.0,3.62,2022-04-04 18:00:00
2022,4,4,19,0.0,0.0,0.0,34.99,20.27,0.0,3.98,2022-04-04 19:00:00
2022,4,4,20,0.0,0.0,0.0,34.0,21.42,0.0,4.1,2022-04-04 20:00:00
2022,4,4,21,0.0,0.0,0.0,33.01,22.17,0.0,4.09,2022-04-04 21:00:00
2022,4,4,22,0.0,0.0,0.0,31.98,22.66,0.0,3.68,2022-04-04 22:00:00
2022,4,4,23,0.0,0.0,0.0,31.04,24.07,0.0,3.45,2022-04-04 23:00:00
2022,4,5,0,0.0,0.0,0.0,30.15,28.49,0.0,3.37,2022-04-05 00:00:00
2022,4,5,1,0.0,0.0,0.0,29.32,35.63,0.0,3.16,2022-04-05 01:00:00
2022,4,5,2,0.0,0.0,0.0,28.58,42.41,0.0,2.92,2022-04-05 02:00:00
2022,4,5,3,0.0,0.0,0.0,28.15,46.36,0.0,2.81,2022-04-05 03:00:00
2022,4,5,4,0.0,0.0,0.0,27.69,48.99,0.0,2.71,2022-04-05 04:00:00
2022,4,5,5,0.0,0.0,0.0,27.19,51.02,0.0,2.6,2022-04-05 05:00:00
2022,4,5,6,48.83,27.5,43.19,28.01,48.38,0.0,3.12,2022-04-05 06:00:00
2022,4,5,7,216.93,175.64,141.36,30.74,39.94,0.0,4.47,2022-04-05 07:00:00
2022,4,5,8,439.65,361.72,191.12,33.92,31.87,0.05,4.06,2022-04-05 08:00:00
2022,4,5,9,655.97,464.77,227.99,36.82,25.74,0.01,2.35,2022-04-05 09:00:00
2022,4,5,10,889.67,547.93,321.7,39.28,20.74,0.0,2.63,2022-04-05 10:00:00
2022,4,5,11,996.8,682.28,291.34,40.97,17.72,0.0,3.39,2022-04-05 11:00:00
2022,4,5,12,980.95,651.41,300.89,42.02,15.97,0.0,3.87,2022-04-05 12:00:00
2022,4,5,13,907.5,608.17,332.82,42.47,15.05,0.0,4.02,2022-04-05 13:00:00
2022,4,5,14,677.5,494.77,238.74,42.42,14.95,0.0,4.03,2022-04-05 14:00:00
2022,4,5,15,486.4,373.55,213.21,41.91,15.48,0.0,3.94,2022-04-05 15:00:00
2022,4,5,16,266.73,351.01,124.39,40.95,16.42,0.0,3.78,2022-04-05 16:00:00
2022,4,5,17,81.85,84.65,61.56,39.28,17.91,0.0,2.98,2022-04-05 17:00:00
2022,4,5,18,0.0,0.0,0.0,36.29,21.17,0.0,2.21,2022-04-05 18:00:00
2022,4,5,19,0.0,0.0,0.0,35.49,22.33,0.0,2.19,2022-04-05 19:00:00
2022,4,5,20,0.0,0.0,0.0,34.7,23.64,0.0,2.18,2022-04-05 20:00:00
2022,4,5,21,0.0,0.0,0.0,33.86,25.41,0.0,2.26,2022-04-05 21:00:00
2022,4,5,22,0.0,0.0,0.0,33.09,27.68,0.0,2.83,2022-04-05 22:00:00
2022,4,5,23,0.0,0.0,0.0,32.42,30.55,0.0,4.32,2022-04-05 23:00:00
2022,4,6,0,0.0,0.0,0.0,31.38,34.48,0.0,4.81,2022-04-06 00:00:00
2022,4,6,1,0.0,0.0,0.0,30.45,38.41,0.0,4.67,2022-04-06 01:00:00
2022,4,6,2,0.0,0.0,0.0,29.62,42.47,0.0,4.12,2022-04-06 02:00:00
2022,4,6,3,0.0,0.0,0.0,29.03,46.36,0.0,3.9,2022-04-06 03:00:00
